Reproductive-age woman with pelvic pain 91BEC90D2F59 [BT4]	"<img src=""SDX-12_STATdx_plain_Functional_Ovarian_Cyst12.jpg"">"	"<div class=""stackItem""><img src=""SDX-12_STATdx_annotated_Functional_Ovarian_Cyst12_annot.jpg""><div class=""stackCap"">Functional ovarian cysts can become large and the surrounding parenchyma compressed to a thin rim <img src=""arrow_WC.png"">. When presenting with pelvic pain, pulse Doppler should be used to confirm arterial and venous waveforms.</div></div>"			Female pelvis							What diagnostic pitfall is illustrated by this image, and what safety check prevents the error?	Trap: Excluding ovarian torsion solely because Doppler flow is present.<br>Safety check: In a painful patient with a large functional cyst, document arterial and venous waveforms with pulse Doppler.<br>Discriminator: The source cautions that Doppler flow does not fully exclude torsion; persistent clinical/imaging concern should not be dismissed on flow alone.							<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
F47C886E1E7E														Which functional ovarian cyst most commonly underlies a hemorrhagic ovarian cyst?	Corpus luteum.<br>Exam pivot: A complex avascular reticular cyst in a reproductive-age patient should first suggest hemorrhage into a functional cyst, especially the corpus luteum.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
449334F5AEB5														What compact subtype framework is supported by this bundle for functional ovarian cysts?	Follicle/follicular cyst: persistent follicle when ovulation does not occur; simple anechoic intraovarian morphology is typical.<br>Corpus luteum/corpus luteum cyst: postovulatory, thick-walled/crenulated, often peripherally vascular, and may hemorrhage.<br>Hemorrhagic functional cyst: complication pattern with reticular echoes, retracting clot, fluid-debris/fluid-fluid level, and no true internal vascularity.<br>Source note: This framework is limited to entities and thresholds auditable from this bundle.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
49E530B3A2C0														For a simple/follicular ovarian cyst, what sonographic appearance is expected?	Thin-walled and anechoic, with no increased internal Doppler flow.<br>Surrounding follicles/parenchyma or bridging ovarian tissue supports ovarian origin.<br>Exam pivot: A confidently characterized simple intraovarian cyst in a reproductive-age patient is usually physiologic; management then depends on size and confidence of visualization.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
C96DC3B8EF59														For a corpus luteum cyst, what sonographic appearance is expected?	Thick-walled and often hyperechoic/crenulated after ovulation.<br>May contain hemorrhage or retracting clot.<br>Marked peripheral Doppler flow/ring of fire is common.<br>Exam pivot: Peripheral wall vascularity is expected and is not specific for ectopic pregnancy.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
449C824EEB0B														For a hemorrhagic functional ovarian cyst, what sonographic appearance is expected?	Lace-like/reticular internal echoes, retracting clot, and fluid-fluid or fluid-debris levels may be present.<br>No true internal vascularity should be seen within clot; Doppler flow belongs to the wall or surrounding ovarian tissue.<br>Exam pivot: A true vascular solid component, persistence, or growth should shift concern away from routine functional-cyst follow-up.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
73B5DA0D3971														What CT appearance is expected for a functional ovarian cyst?	Usually a low-attenuation adnexal mass unless hemorrhagic.<br>Hemorrhage may be high attenuation or produce a fluid-fluid level.<br>Contrast CT may show an enhancing corpus luteum wall.<br>Exam pivot: CT can show hemorrhage, but ultrasound better defines internal cyst architecture.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
AFB05982FCC9														What MR appearance is expected for functional ovarian cysts?	Follicles: T2 hyperintense, T1 hypointense, and nonenhancing.<br>Hemorrhagic cyst: signal varies with blood-product age.<br>Exam pivot: Hemorrhagic-cyst MR signal evolves with blood age rather than following one fixed signal pattern.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
B675A81BEAFB														Under the RadPrimer SRU 2019 framework in this bundle, how are simple ovarian cysts managed in reproductive-age patients?	Up to 5 cm: no follow-up.<br>Over 5 cm and up to 7 cm: annual follow-up can be used if confidently characterized; stop if stable at 2 years.<br>Suboptimally evaluated cysts or cysts over 7 cm: short-interval characterization/resolution imaging, then later growth-rate evaluation.<br>Exam pivot: This corrected card follows the RadPrimer source-package wording, not the unsupported Core-style threshold text from the draft.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
9132E0305583														In a reproductive-age patient, what follow-up is recommended for a classic hemorrhagic ovarian cyst?	<=5 cm: no follow-up.<br>>5 cm: short-interval ultrasound in about 6-12 weeks to ensure resolution.<br>If it does not resolve, reconsider endometrioma or another lesion.<br>Exam pivot: Demonstrating resolution is the key benignity check for a larger hemorrhagic cyst.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
B34DAD6010FA														Under O-RADS 2022, how are premenopausal simple functional cysts managed by size?	<3 cm follicle/corpus luteum: O-RADS 1, no follow-up.<br>3-5 cm simple cyst: O-RADS 2, no follow-up.<br>>5 and <10 cm simple cyst: O-RADS 2; ultrasound at 12 months, stopping at 24 months if stable.<br>>10 cm: O-RADS 3 with follow-up US and/or MR by gynecology.<br>Exam pivot: O-RADS size categories guide surveillance for confidently benign cysts.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
1C20F5698EE8														Under O-RADS guidance, how are classic benign hemorrhagic cysts managed by size?	<10 cm: O-RADS 2.<br><5 cm: no follow-up.<br>5-10 cm: usually ultrasound in 8-12 weeks; referral or MR if persistent/enlarging.<br>>10 cm: O-RADS 3 with follow-up US and/or MR by gynecology.<br>Exam pivot: Persistence or enlargement breaks the routine functional-cyst pathway.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
21803412FF95														What is the malignancy rate in unilocular simple ovarian cysts?	Under 1%.<br>Exam pivot: A completely visualized unilocular simple cyst is overwhelmingly benign; concern rises with persistence, growth, or solid vascular components.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
C60C59D1085F														How do functional ovarian cysts behave on follow-up when they are benign versus when concern for neoplasm rises?	Decrease in size or resolution -> benign.<br>Growth without solid components -> favors benign neoplasm growth rather than a functional cyst.<br>Solid components, especially with growth -> increase malignancy concern.<br>Exam pivot: Evolution over time is a major discriminator when morphology is not definitive.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
45C57E722322														How does a corpus luteum cyst typically change during early pregnancy?	May enlarge early in pregnancy and peak around 7 weeks.<br>Usually diminishes as pregnancy progresses; most are no longer seen by the early second trimester.<br>Exam pivot: Early-pregnancy corpus-luteum enlargement can be physiologic and should regress with gestation.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
AD8C8CF3A3C8														How do you separate a corpus luteum ring-of-fire pattern from ectopic pregnancy on ultrasound?	Corpus luteum: intraovarian and moves with the ovary; marked peripheral flow can be normal.<br>Tubal ectopic: usually separate from the ovary and may be displaced away from it with gentle probe pressure.<br>Additional ectopic clues in the source: extraovarian echogenic ring, adnexal hematoma, and echogenic free fluid.<br>Exam pivot: Ring of fire alone is nonspecific; location relative to the ovary is the key discriminator.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
4D6D98EF5ED6														What findings should shift a presumed functional ovarian cyst toward concern for ovarian neoplasm?	Persistence or growth without expected resolution -> reconsider a functional cyst and favor neoplasm.<br>A persistent cystic mass after pregnancy or a postmenopausal hemorrhagic-appearing cyst is concerning.<br>Solid vascular components, especially with growth, increase malignancy concern.<br>Exam pivot: Failure of physiologic resolution or development of true vascular solid tissue breaks the benign functional-cyst pattern.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
CODEX_FOC_NATURAL_HISTORY_01														What is the usual natural history of functional ovarian cysts in reproductive-age patients?	Most are common, benign, and resolve spontaneously.<br>They may be asymptomatic/incidental or found during fertility monitoring.<br>Symptoms can result from capsular distention, rupture/ovulation pain, hemorrhage/hemoperitoneum, or torsion.<br>Exam pivot: Resolution or decrease in size supports benign functional behavior.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
CODEX_FOC_PREGNANCY_01														How does the corpus luteum normally behave if conception occurs?	Human chorionic gonadotropin stimulates progesterone production until the placenta assumes progesterone production near the end of the second month.<br>Corpus luteum cysts may enlarge early in pregnancy, peak around 7 weeks, and usually diminish; most are no longer seen by the early second trimester.<br>Exam pivot: Early pregnancy enlargement can be physiologic if it follows the expected regression pattern.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
CODEX_FOC_SYMPTOM_MGMT_01														What treatment options does the source give for symptomatic or recurrent functional ovarian cysts?	Symptomatic treatment is appropriate for pain.<br>Oral contraceptives may help recurrent cysts.<br>Persistent symptomatic lesions may require laparoscopic fenestration or cystectomy with preservation of normal ovarian tissue.<br>Exam pivot: Treat symptoms conservatively first unless persistence or symptoms justify intervention.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
