#separator:tab
#html:true
#notetype:core_rad_notetype_v2
#deck:Corebook::GI::Peritoneum, Mesentery, and Abdominal Wall::Abdominal Calcifications
CT abdomen/pelvis - image-recognition case 7089494E1C69	"<img src=""SDX-40_STATdx_plain_SDX-40_STATdx_image_40_plain_1941312d.jpg"">"	"<img src=""SDX-40_STATdx_annotated_Abdominal_Calcifications40_annot.jpg""><br><div><b>STATdx image 40:</b> Axial CECT shows extensive calcifications <img src=""arrow_WS.png""> in the fat and ligaments of the abdominal wall and pelvis in a patient with dermatomyositis.</div>"	Most likely diagnosis?	<b>Calcinosis associated with dermatomyositis</b><br><b>Findings:</b> extensive calcification in abdominal wall/pelvic fat and ligaments; connective-tissue disease.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Calcinosis associated with dermatomyositis.<br><b>Mini-differential:</b> dermatomyositis calcinosis versus scleroderma calcinosis or injection granulomas; extensive fat/ligament calcification in connective-tissue disease supports calcinosis.	Calcinosis associated with dermatomyositis				"Axial CECT shows extensive calcifications <img src=""arrow_WS.png""> in the fat and ligaments of the abdominal wall and pelvis in a patient with dermatomyositis."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
Abdominal/pelvic radiograph - image-recognition case BDC5D3DC4E32	"<img src=""SDX-44_STATdx_plain_SDX-44_STATdx_image_44_plain_8e87e173.jpg"">"	"<img src=""SDX-44_STATdx_annotated_Abdominal_Calcifications44_annot.jpg""><br><div><b>STATdx image 44:</b> Frontal radiograph shows a peritoneal dialysis catheter in this diabetic patient with renal failure. There is heavy, continuous calcification of the walls of all medium- and large-sized arteries <img src=""arrow_WS.png"">.</div>"	Most likely diagnosis?	<b>Monckeberg-type medial arterial calcification</b><br><b>Findings:</b> heavy continuous arterial wall calcification; medium/large vessels; renal failure/diabetes.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Monckeberg-type medial arterial calcification.<br><b>Mini-differential:</b> Monckeberg-type medial arterial calcification versus atherosclerosis or stones; continuous medium/large arterial wall calcium in renal failure/diabetes is key.	Monckeberg-type medial arterial calcification				"Frontal radiograph shows a peritoneal dialysis catheter in this diabetic patient with renal failure. There is heavy, continuous calcification of the walls of all medium- and large-sized arteries <img src=""arrow_WS.png"">."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
Abdominal/pelvic radiograph - image-recognition case C620E2B82330	"<img src=""SDX-45_STATdx_plain_SDX-45_STATdx_image_45_plain_5c97f5a8.jpg"">"	"<img src=""SDX-45_STATdx_annotated_Abdominal_Calcifications45_annot.jpg""><br><div><b>STATdx image 45:</b> Frontal radiograph shows a spherical eggshell calcification <img src=""arrow_WS.png""> in the pelvis (large common iliac artery aneurysm).</div>"	Most likely diagnosis?	<b>Calcified common iliac artery aneurysm</b><br><b>Findings:</b> spherical eggshell pelvic calcification; vascular aneurysm.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Calcified common iliac artery aneurysm.<br><b>Mini-differential:</b> calcified iliac artery aneurysm versus bladder stone or fibroid; spherical eggshell calcium along a vascular course supports aneurysm.	Calcified common iliac artery aneurysm				"Frontal radiograph shows a spherical eggshell calcification <img src=""arrow_WS.png""> in the pelvis (large common iliac artery aneurysm)."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
CT abdomen/pelvis - image-recognition case A394E5FF6423	"<img src=""SDX-46_STATdx_plain_SDX-46_STATdx_image_46_plain_0e378673.jpg"">"	"<img src=""SDX-46_STATdx_annotated_Abdominal_Calcifications46_annot.jpg""><br><div><b>STATdx image 46:</b> Coronal CECT shows multiple calcified appendicoliths <img src=""arrow_WS.png""> within a dilated appendix.</div>"	Most likely diagnosis?	<b>Appendicoliths in a dilated appendix</b><br><b>Findings:</b> multiple calcified intraluminal appendicoliths; dilated appendix.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Appendicoliths in a dilated appendix.<br><b>Mini-differential:</b> appendicoliths versus appendiceal mucocele; calcified foci within a dilated appendix support appendicoliths.	Appendicoliths in a dilated appendix				"Coronal CECT shows multiple calcified appendicoliths <img src=""arrow_WS.png""> within a dilated appendix."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
CT abdomen/pelvis - image-recognition case 41C88F6E31E6	"<img src=""SDX-48_STATdx_plain_SDX-48_STATdx_image_48_plain_2144c115.jpg"">"	"<img src=""SDX-48_STATdx_annotated_Abdominal_Calcifications48_annot.jpg""><br><div><b>STATdx image 48:</b> Axial CECT shows an oval, fluid density mass <img src=""arrow_WS.png""> arising from the tip of the cecum with calcification <img src=""arrow_WC.png""> within its wall.</div>"	Most likely diagnosis?	<b>Appendiceal mucocele</b><br><b>Findings:</b> oval fluid-density cecal-tip mass; mural calcification.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Appendiceal mucocele.<br><b>Mini-differential:</b> appendiceal mucocele versus lymphangioma or adnexal cyst; fluid-density mass from cecal tip with wall calcium supports mucocele.	Appendiceal mucocele				"Axial CECT shows an oval, fluid density mass <img src=""arrow_WS.png""> arising from the tip of the cecum with calcification <img src=""arrow_WC.png""> within its wall."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
CT abdomen/pelvis - image-recognition case D95CC760BF71	"<img src=""SDX-51_STATdx_plain_SDX-51_STATdx_image_51_plain_4f6d84c5.jpg"">"	"<img src=""SDX-51_STATdx_annotated_Abdominal_Calcifications51_annot.jpg""><br><div><b>STATdx image 51:</b> Axial NECT shows calcification of peritoneal surfaces <img src=""arrow_WS.png""> due to ""sclerosing peritonitis,"" a complication of chronic peritoneal dialysis. The small bowel is encased and partially obstructed.</div>"	Most likely diagnosis?	<b>Sclerosing peritonitis</b><br><b>Findings:</b> calcified peritoneal surfaces; chronic peritoneal dialysis; small-bowel encasement/partial obstruction.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Sclerosing peritonitis.<br><b>Mini-differential:</b> sclerosing peritonitis versus pseudomyxoma or carcinomatosis; chronic peritoneal dialysis plus bowel encasement supports sclerosing peritonitis.	Sclerosing peritonitis				"Axial NECT shows calcification of peritoneal surfaces <img src=""arrow_WS.png""> due to ""sclerosing peritonitis,"" a complication of chronic peritoneal dialysis. The small bowel is encased and partially obstructed."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
CT abdomen/pelvis - image-recognition case ED333060BA4E	"<img src=""SDX-52_STATdx_plain_SDX-52_STATdx_image_52_plain_7518922b.jpg"">"	"<img src=""SDX-52_STATdx_annotated_Abdominal_Calcifications52_annot.jpg""><br><div><b>STATdx image 52:</b> Axial CECT shows loculated fluid in the left subphrenic space with punctate and curvilinear calcifications <img src=""arrow_WS.png"">.</div>"	What source-supported calcification pattern is shown?	<b>Calcified loculated subphrenic collection</b><br><b>Findings:</b> loculated subphrenic fluid; punctate and curvilinear calcifications.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Calcified loculated subphrenic collection.<br><b>Mini-differential:</b> calcified loculated peritoneal/subphrenic collection versus splenic/hepatic cyst or implants; compartment and loculated fluid guide interpretation.	Calcified loculated subphrenic collection				"Axial CECT shows loculated fluid in the left subphrenic space with punctate and curvilinear calcifications <img src=""arrow_WS.png"">."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
CT abdomen/pelvis - image-recognition case 8F92C62535BD	"<img src=""SDX-53_STATdx_plain_SDX-53_STATdx_image_53_plain_f2d6f834.jpg"">"	"<img src=""SDX-53_STATdx_annotated_Abdominal_Calcifications53_annot.jpg""><br><div><b>STATdx image 53:</b> Axial CECT shows a large, heterogeneous adrenal mass with foci of soft tissue, necrosis, and calcification <img src=""arrow_WS.png"">.</div>"	Most likely diagnosis?	<b>Calcified heterogeneous adrenal mass</b><br><b>Findings:</b> large adrenal mass; soft tissue; necrosis; calcification.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Calcified heterogeneous adrenal mass.<br><b>Mini-differential:</b> calcified adrenal neoplasm versus adrenal cyst or granulomatous calcification; heterogeneous soft-tissue/necrotic adrenal mass favors neoplasm.	Calcified heterogeneous adrenal mass				"Axial CECT shows a large, heterogeneous adrenal mass with foci of soft tissue, necrosis, and calcification <img src=""arrow_WS.png"">."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
CT abdomen/pelvis - image-recognition case EB5796DC942F	"<img src=""SDX-54_STATdx_plain_SDX-54_STATdx_image_54_plain_0ef4f0c9.jpg"">"	"<img src=""SDX-54_STATdx_annotated_Abdominal_Calcifications54_annot.jpg""><br><div><b>STATdx image 54:</b> Axial CECT shows a water density mass at the base of the mesentery with numerous thin septa, some of which are calcified <img src=""arrow_WS.png"">.</div>"	What source-supported mesenteric cystic mass pattern is shown?	<b>Mesenteric lymphangioma-pattern cystic mass</b><br><b>Findings:</b> water-density mesenteric mass; numerous thin septa; calcified septa.<br><b>Reasoning:</b> The source caption directly links this morphology and anatomic distribution to Mesenteric lymphangioma-pattern cystic mass.<br><b>Mini-differential:</b> lymphangioma-pattern mesenteric cystic mass versus sclerosing mesenteritis or mucocele; thin septa and water-density mesenteric cystic mass guide the call.	Mesenteric lymphangioma-pattern cystic mass				"Axial CECT shows a water density mass at the base of the mesentery with numerous thin septa, some of which are calcified <img src=""arrow_WS.png"">."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
Pattern-discrimination case 934A07BC093D	"<img src=""RP-21_RadPrimer_plain_RP-21_RadPrimer_image_21_plain_1432fef6.jpg"">"	"<img src=""RP-21_RadPrimer_annotated_Abdominal_Calcifications21_annot.jpg""><br><div><b>RadPrimer image 21:</b> Frontal radiograph shows multiple phleboliths in the pelvis (having their typical distribution) mainly below the iliac spines, some with central lucency <img src=""arrow_WS.png"">.</div>"			Abdominal Calcifications	On a pelvic radiograph, distinguish a phlebolith from a urinary calculus.	Phlebolith: typical pelvic venous distribution, often below the iliac spines, sometimes central lucency. Ureteral stone: expected ureteral course and no requirement for central lucency.	Location and morphology are the discriminator; do not call every round pelvic calcification a urinary stone.	"Frontal radiograph shows multiple phleboliths in the pelvis (having their typical distribution) mainly below the iliac spines, some with central lucency <img src=""arrow_WS.png"">."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
Pattern-discrimination case B1569975E039	"<img src=""RP-23_RadPrimer_plain_RP-23_RadPrimer_image_23_plain_df32671b.jpg"">"	"<img src=""RP-23_RadPrimer_annotated_Abdominal_Calcifications23_annot.jpg""><br><div><b>RadPrimer image 23:</b> Coronal CECT shows a large, tubular, cystic mass <img src=""arrow_WS.png""> with subtle peripheral calcification <img src=""arrow_WC.png"">. On close inspection, this cystic mass connected with the cecum, representing a large appendiceal mucocele.</div>"			Abdominal Calcifications	For a calcified cystic/tubular right-lower-quadrant mass, rank appendiceal mucocele against other cystic lesions.	Appendiceal mucocele is favored by a tubular or oval fluid-density lesion that is continuous with the cecum and may have curvilinear mural calcification.	Trace the lesion to the cecal base/tip rather than relying on calcium alone.	"Coronal CECT shows a large, tubular, cystic mass <img src=""arrow_WS.png""> with subtle peripheral calcification <img src=""arrow_WC.png"">. On close inspection, this cystic mass connected with the cecum, representing a large appendiceal mucocele."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
Pattern-discrimination case 587CA79FF5A5	"<img src=""RP-08_RadPrimer_plain_RP-08_RadPrimer_image_08_plain_f0d4e9f3.jpg"">"	"<img src=""RP-08_RadPrimer_annotated_Abdominal_Calcifications8_annot.jpg""><br><div><b>RadPrimer image 8:</b> Axial NECT shows an atrophic pancreas <img src=""arrow_WS.png""> with extensive calcification, findings diagnostic of chronic pancreatitis.</div>"			Abdominal Calcifications	For calcifications in the pancreatic region, distinguish chronic pancreatitis from vascular calcification or a calcified pancreatic neoplasm.	Chronic pancreatitis: atrophic gland with diffuse/parenchymal or ductal calcifications; splenic artery calcium follows a vessel; a neoplasm is a focal mass, often with enhancement or a dominant soft-tissue component.	Source-supported teaching pivot: splenic artery/vascular calcium can project through the pancreatic region; do not label it chronic pancreatitis unless it follows the gland/ductal distribution with pancreatic atrophy.	"Axial NECT shows an atrophic pancreas <img src=""arrow_WS.png""> with extensive calcification, findings diagnostic of chronic pancreatitis."											<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
