#separator:tab
#html:true
#notetype:core_rad_notetype_v2
#deck:Corebook::Ultrasound::Female Pelvis Basic::Ovarian Teratoma
Patient with pelvic pain JC4Y97Y1N3P2 [DD5]	"<img src=""RP-08_RadPrimer_plain_Ovarian_Teratoma8.jpg""><br><img src=""RP-09_RadPrimer_plain_Ovarian_Teratoma9.jpg""><br><img src=""RP-10_RadPrimer_plain_Ovarian_Teratoma10.jpg"">"	"<div class=""stackItem""><img src=""RP-08_RadPrimer_annotated_Ovarian_Teratoma8_annot.jpg""><div class=""stackCap"">Heterogeneous mixed solid-cystic mass <img src=""arrow_WS.png""> is seen with echogenic areas <img src=""arrow_WO.png"">, suggestive of dermoid. No flow is seen in the solid areas. However, given the heterogeneity, an MR was considered for definitive characterization.</div></div><div class=""stackItem""><img src=""RP-09_RadPrimer_annotated_Ovarian_Teratoma9_annot.jpg""><div class=""stackCap"">Multiple locules <img src=""arrow_WS.png""> of the mass demonstrate T2-hyperintense signal. The solid component <img src=""arrow_WO.png""> demonstrates T2-hyperintense as well as intermediate-signal areas.</div></div><div class=""stackItem""><img src=""RP-10_RadPrimer_annotated_Ovarian_Teratoma10_annot.jpg""><div class=""stackCap"">On fat-suppressed images, almost the entire mass, including both the cystic <img src=""arrow_WS.png""> and solid <img src=""arrow_WO.png""> areas, became hypointense, confirming the presence of macroscopic fat in a mature cystic teratoma.</div></div>"			Mature cystic teratoma (dermoid)	MRI. Based on the image, name 3 key differentials and give one best discriminator for each.	Mature cystic teratoma<br>Endometrioma<br>Hemorrhagic ovarian cyst	Dominant pattern differs from other cases because: the decisive discriminator is fat suppression. T1-bright material that loses signal on fat-suppressed imaging is macroscopic fat and supports mature cystic teratoma; an endometrioma remains T1 bright because its signal is from blood products rather than fat.												<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain and fever DSJCUNCPOFUT [DD6]	"<img src=""SDX-17_STATdx_plain_Ovarian_Teratoma17.jpg"">"	"<div class=""stackItem""><img src=""SDX-17_STATdx_annotated_Ovarian_Teratoma17_annot.jpg""><div class=""stackCap"">Transverse NECT shows a thick-walled mass <img src=""arrow_WS.png""> with surrounding inflammatory change posterior to the bladder. Some fat <img src=""arrow_WC.png""> and small flecks of calcification <img src=""arrow_WO.png""> are noted within the mass.</div></div>"			Inflamed mature cystic teratoma (dermoid)	CT. Based on the image, name 3 key differentials and give one best discriminator for each.	Inflamed mature cystic teratoma<br>Pelvic abscess<br>Hemorrhagic ovarian cyst	Dominant pattern differs from other cases because: the mass is thick-walled with surrounding inflammation. Internal fat and calcification preserve the clue to an inflamed dermoid; pelvic abscess is favored by pain/fever and inflammatory change without teratomatous material; hemorrhagic cyst is favored by blood-pattern findings rather than fat and calcification.												<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
5LSGR0RCTBMR														Define mature cystic teratoma (dermoid cyst).	Source definition: Mature cystic teratoma, also called dermoid cyst, is the common mature ovarian teratoma pattern and contains mature tissues from endodermal, mesodermal, and ectodermal origin. It is usually benign and is dominated radiologically by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, or tooth/bone calcification.<br><br>Source: RadPrimer + STATdx master source.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
OF0GVXSYBC21														Define struma ovarii.	Source definition: Struma ovarii is a subtype of ovarian teratoma composed predominantly of mature, functioning thyroid tissue.<br>Boundary condition: It is a monodermal teratoma and may have little or no significant fat, unlike the classic fatty mature dermoid.<br>Synonym: thyroid-type monodermal ovarian teratoma.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
SSOT77DU9VR9					Mature cystic teratoma					What tissue architecture explains the Rokitansky nodule, hair echoes, and tooth/bone calcification in a mature cystic teratoma?	Mature cystic teratoma contains mature tissues derived from germ-cell lineages. The Rokitansky nodule is a true mural protuberance into the cyst cavity; most hair arises from it, and teeth or bone, when present, are typically located within the protuberance. That tissue mixture produces the radiologic material signatures: hair creates linear/dot-dash echoes, fat/sebaceous material creates echogenic or fat-density components, and teeth/bone create highly echogenic calcified foci with posterior shadowing or CT calcification. The architecture therefore directly explains why a single ovarian lesion can look simultaneously cystic, echogenic, shadowing, fatty, and calcified.									<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
53RL1VJHC71O					Mature cystic teratoma					Why does fat-suppressed MRI distinguish a mature cystic teratoma from an endometrioma when both can be T1 hyperintense?	Both lesions can be T1 bright, but for different material reasons in the allowed sources: teratoma signal is from macroscopic fat, whereas endometrioma signal is from blood products. On fat-suppressed imaging, the teratoma loses the high T1 signal because the fat signal is suppressed; the endometrioma does not show that fat-suppression behavior. Imaging pivot: T1 brightness alone is not the diagnosis - signal loss with fat suppression identifies macroscopic fat and favors teratoma.									<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
RD6UM1Q9EW24					Mature cystic teratoma					Why can a mature cystic teratoma form a fat-fluid level or graded internal layering?	The fused source describes fatty/sebaceous contents with variable density and notes that dermoid fat is liquid at body temperature. <b>Outside clarification:</b> differing internal materials can separate by physical density within the cyst, creating a fat-fluid level or graded layering.									<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
WDZ45DP3ZHB6					Struma ovarii					What tissue origin explains why struma ovarii can behave differently from a classic fatty dermoid?	Struma ovarii is a monodermal ovarian teratoma composed predominantly of mature thyroid tissue rather than the mixed fat/hair/teeth-dominant architecture of the classic dermoid. Because the lesion is thyroid-tissue dominant, the fused source notes that it may have little or no significant fat, may contain colloid that is low signal on T1- and T2-weighted MRI, and may rarely be functionally active enough to cause hyperthyroidism. Imaging pivot: absence of classic dermoid fat does not exclude a teratomatous lesion when the subtype is monodermal.									<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
3A7HMUQZALKD					Mature cystic teratoma							A T1-bright adnexal lesion is being mistaken for an endometrioma. What safety check prevents the error?	Trap: Assuming that T1 hyperintensity automatically means hemorrhagic endometrioma.<br>Safety check: Review fat-suppressed T1-weighted images.<br>Discriminator: Mature cystic teratoma loses signal because of macroscopic fat; endometrioma remains T1 bright because its signal is from blood products.<br>Why the error occurs: Both fat and blood can be T1 hyperintense.							<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
CNA3Z5VAQ333					Mature cystic teratoma							Color Doppler appears to show internal signal in a calcified component. What safety check prevents overcalling true vascularity?	Trap: Mistaking Doppler twinkling artifact from calcified dermoid components for true tissue perfusion.<br>Safety check: Confirm with pulsed Doppler rather than relying on color alone.<br>Discriminator: Typical internal dermoid contents are avascular; true flow in a solid component is unexpected and should prompt further CT or MR evaluation for possible malignant transformation.<br>Why the error occurs: Calcified interfaces can generate color twinkling that visually resembles flow.							<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
C257GQRJ5NXK					Adnexal torsion							In a patient with acute pain and a mature cystic teratoma, what torsion findings should be actively checked?	Trap: Stopping after the dermoid diagnosis and missing the superimposed emergency.<br>Safety check: Search for ovarian enlargement, abnormal ovarian position, twisted pedicle, edema, and abnormal venous or arterial flow.<br>Discriminator: Mature cystic teratoma can be a lead point for torsion, so acute pain should trigger a dedicated torsion assessment.<br><br>Source: RadPrimer + STATdx master source.							<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
V8LY8AIZTVG9					Mature cystic teratoma							What sonographic mimic can make echogenic fecal material look like a dermoid, and how is the mistake avoided?	Trap: Mistaking echogenic fecal material in large bowel for an adnexal dermoid.<br>Safety check: Confirm ovarian/adnexal localization with transvaginal imaging, repeat scanning, and bowel behavior; use MR when needed.<br>Discriminator: A true dermoid remains linked to the ovary and contains source-supported teratomatous material clues rather than bowel contents.<br>Why the error occurs: Echogenic feces can produce a mass-like sonographic appearance.							<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
IPFOOZ8SE3TW														What is the most common ovarian germ cell tumor in the fused source?	Mature cystic teratoma (dermoid cyst).<br><br>Exam pivot: In a typical fat-containing ovarian mass, mature cystic teratoma should rank very high by default.<br><br>Source: RadPrimer + STATdx master source.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
IHZ32TTB6MR4														What proportion of mature cystic teratomas (dermoids) are bilateral?	10-20%.<br>Exam pivot: Once one dermoid is found, deliberately inspect the contralateral ovary.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
VPXJHH4T6T09														In what age group does immature ovarian teratoma usually present?	Childhood through young adulthood.<br><br>Exam pivot: A very large, predominantly solid heterogeneous ovarian mass with small fat foci in a young patient should raise concern for immature teratoma rather than a routine benign dermoid.<br><br>Source: RadPrimer + STATdx master source.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
5M2UNDZZXVO5														What is the key subtype framework for ovarian teratoma?	Mature cystic teratoma (dermoid) -> common, usually benign, fat/hair/sebaceous material/calcified elements.<br>Immature teratoma -> malignant, younger patients, large predominantly solid heterogeneous mass with small fat foci/coarse calcification.<br>Monodermal teratoma -> one dominant tissue lineage; struma ovarii is thyroid-tissue predominant.<br>Exam pivot: The amount and architecture of fat matter - a little fat in a huge solid mass is not the same pattern as a classic dermoid.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
NSRZE60NE0RK														For mature cystic teratoma, what sonographic appearance is expected?	Rokitansky nodule: echogenic and often shadowing.<br>Hair: linear or dot-dash echoes.<br>Other clues: highly echogenic fat, fat-fluid level, tooth/calcification with posterior shadowing, and tip-of-the-iceberg attenuation.<br>Doppler: internal dermoid contents usually have no true flow.<br>Exam pivot: Search for material-specific clues rather than expecting one fixed grayscale appearance.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
JSE8Q6SFGN3O														For mature cystic teratoma, what CT appearance is expected?	Macroscopic fat within an adnexal mass is the key CT clue.<br>Tooth-like or coarse calcification strongly supports the diagnosis.<br><br>Exam pivot: CT can make a direct material diagnosis when fat and calcified tooth/bone elements are visible.<br><br>Source: RadPrimer + STATdx master source.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
2MQWSNKL6NBN														For mature cystic teratoma, what MRI signal behavior is expected?	T1: fat is high signal.<br>Fat-suppressed imaging: high T1 fat signal is lost, confirming macroscopic fat.<br>Out-of-phase signal dropout can support microscopic fat when present in the fused source.<br>Exam pivot: Endometrioma can also be T1 bright but does not suppress as fat.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
DQDL53NROURK														What imaging pattern should raise concern for immature ovarian teratoma?	Large ovarian mass with irregular enhancing solid components and relatively few cystic areas.<br>Small fat foci, coarse/widespread calcification, and hemorrhage may be present.<br>Ascites or gliomatosis peritonei/peritoneal nodules can occur.<br>Exam pivot: In a young patient, predominantly solid aggressive architecture outweighs the reassuring effect of seeing a small amount of fat.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
0GMJJKF7UW1F														What imaging pattern is source-supported for struma ovarii?	Monodermal teratoma composed predominantly of thyroid tissue.<br>May be cystic with comet-tail artifacts and usually has no significant fat.<br>Colloid material can be hypointense on both T1WI and T2WI.<br>Exam pivot: A teratoma subtype can lack the classic fatty dermoid appearance.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
BV4YM7ABC6OK														What nuclear medicine behavior is described for immature or malignant ovarian teratoma components?	Immature teratoma and malignant components may show increased FDG uptake and higher SUVmax than mature cystic teratoma.<br>Exam pivot: Increased metabolic activity fits the aggressive immature/malignant end of the teratoma spectrum; do not infer a specific SUV cutoff because none is stated.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
XKKM97K7HASK														What role can mature cystic teratoma play in adnexal torsion?	It can serve as a lead point for adnexal torsion.<br><br>Exam pivot: Acute pain in a patient with a dermoid should trigger a dedicated torsion search rather than ending the interpretation after the benign mass is recognized.<br><br>Source: RadPrimer + STATdx master source.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
FQBT85TX12YY														Which features increase concern for malignant degeneration of a mature cystic teratoma?	Older patient.<br>Large tumor greater than about 10 cm.<br>Rapid growth.<br>Exam pivot: These features should move a lesion out of the routine benign-dermoid mindset and heighten scrutiny for suspicious solid tissue or invasion.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
9QFEVX4M6ASQ														What is the most common malignant degeneration described for mature cystic teratoma?	Squamous cell carcinoma.<br>Exam pivot: Malignant transformation is rare, but when it occurs this is the leading histology in the fused source.					<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
